"","area_rural","area_suburban","area_urban","marital_divorced","marital_married","marital_never_married","marital_separated","marital_widowed","gender_female","gender_male","gender_nonbinary","techie_no","techie_yes","contract_month_to_month","contract_one_year","contract_two_year","port_modem_no","port_modem_yes","tablet_no","tablet_yes","internet_service_dsl","internet_service_fiber_optic","internet_service_none","phone_no","phone_yes","multiple_no","multiple_yes","online_security_no","online_security_yes","online_backup_no","online_backup_yes","device_protection_no","device_protection_yes","tech_support_no","tech_support_yes","streaming_tv_no","streaming_tv_yes","streaming_movies_no","streaming_movies_yes","paperless_billing_no","paperless_billing_yes","payment_method_bank_transfer_automatic","payment_method_credit_card_automatic","payment_method_electronic_check","payment_method_mailed_check","zip","children","age","income","outage_sec_perweek","email","contacts","yearly_equip_failure","tenure","monthly_charge","bandwidth_gb_year","item1","item2","item3","item4","item5","item6","item7","item8","churn"
"2733",0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0.0115146957193382,0.125,0.0140845070422535,0.365838502938676,0.281289352521447,0.666666666666667,0.333333333333333,0.5,0.109054804720883,0.392392845463669,0.150531625231509,0.6,0.6,0.6,0.2,0.6,0.6,0.8,0.4,"No"
"2734",0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.983078580430099,0.375,0.253521126760563,0.584706479642079,0.5273388379942,0.444444444444444,0.666666666666667,0,0.174102816546529,0.487504424686468,0.258811120911875,0.6,0.4,0.4,0.6,0.4,0.4,0.4,0.6,"No"
"2735",0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0.56939306475873,0.25,1,0.216764261387558,0.677882687087443,0.944444444444444,0.333333333333333,0,0.0888299344442,0.499500719756294,0.112565606202938,0.8,0.4,1,0.6,0.4,0.6,0.8,0.4,"Yes"
"2736",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0.0746473433879426,1,0.873239436619718,0.349881056560252,0.552500167448526,0.555555555555556,0,1,0.182827898446205,0.928505530782555,0.269765761290318,0.4,0.4,0.6,0.6,0.4,0.6,0.6,0.4,"Yes"
"2737",0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.232001300865889,0,0.464788732394366,0.289470030789213,0.188437704686763,0.555555555555556,0.333333333333333,0,0.242895642594683,0.72631938180647,0.336971509353904,0,0,0.2,0.6,0.4,0.4,0.2,0.6,"Yes"
"2738",1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0.676429936176267,0.5,0.197183098591549,0.139614637971035,0.457727916080785,0.666666666666667,0,0,0.0295279009928927,0.380414154221779,0.0808393304950911,0.4,0.4,0.2,1,0,0.8,0.8,0.8,"No"
"2739",0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.24569088174316,0,0.23943661971831,0.307821708631143,0.580232241222563,0.333333333333333,0,0,0.0700390691202614,0.225992424007094,0.145923357214331,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,"No"
"2740",0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0.270458148705232,0.125,0.253521126760563,0.562852517654334,0.545568984444173,0.388888888888889,0,0,0.194825643162617,0.678629660369015,0.306787465635891,0.4,0.4,0.6,0.4,0.4,0.4,0.6,0.6,"No"
"2741",0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.674874994918493,0.375,0.507042253521127,0.349860519098101,0.438957190443021,0.611111111111111,0.333333333333333,0,0.094611789000833,0.821475208488676,0.160970332149014,0.6,0.6,0.6,0.6,0.4,0.8,0.6,0.6,"Yes"
"2742",1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0.252449286556364,0.25,0.845070422535211,0.607262839006592,0.380150623478915,0.555555555555556,0.333333333333333,0,0.0155178362799788,0.654166048887286,0.0619251776644841,0.2,0.2,0.2,0.6,0.4,0.4,0.4,0,"Yes"
"2743",1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0.0676958412943616,0.875,0.901408450704225,0.34565624185627,0.447673210957922,0.555555555555556,0.666666666666667,0,0.0354033266052697,0.619217692642579,0.116868729180491,0.4,0.4,0.4,1,0,0.6,0.6,0.6,"Yes"
"2744",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0.0589658116183585,0,0.605633802816901,0.283318414026019,0.420317938723892,0.388888888888889,0.666666666666667,0.5,0.0305281520557405,0.440245759143884,0.0429180575973009,1,0.8,1,0.6,0.4,1,0.8,0.8,"No"
"2745",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0.500233749339404,0.25,0.605633802816901,0.304381683720981,0.615044592135488,0.611111111111111,0.666666666666667,0.5,0.0177737114661349,0.631181158952199,0.151156670814667,0.6,0.6,0.6,0.4,0.6,0.8,0.8,0.4,"Yes"
"2746",0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0.940444733525753,1,0.915492957746479,0.198311998494782,0.461691899907686,0.666666666666667,0.333333333333333,0,0.109718492964831,0.178450194100996,0.146608873636776,0.4,0.4,0.6,0.2,0.6,0.8,0.4,0.6,"No"
"2747",0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.284991259807309,0.25,0.605633802816901,0.103409760453144,0.641839744814094,0.666666666666667,0.666666666666667,0,0.0923807609232622,0.512305363573785,0.146748290287191,0.6,0.6,0.4,0.4,0.4,0.8,0.6,0.6,"Yes"
"2748",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0.21491727305988,0,0.774647887323944,0.220955925069959,0.198350431531512,0.277777777777778,0.333333333333333,0.5,0.154897720060868,0.892865391677868,0.262041516193786,0.6,0.6,0.4,0.6,0.4,0.6,0.2,0.2,"Yes"
"2749",0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0.984145696979552,0,0.436619718309859,0.261952176336267,0.656423297223562,0.5,0.333333333333333,1,0.0200899437159465,0.273595553642268,0.0875517993395525,0,0.2,0.2,0.6,0.4,0.6,0.4,0.6,"Yes"
"2750",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0.0294422537501524,0,0.28169014084507,0.333891186865598,0.521650670861483,0.5,0.333333333333333,0,0.229423129018358,0.440141563513667,0.280612016185836,0.6,0.2,0.6,0.4,0.8,0.2,0.4,0.4,"No"
"2751",0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.679356884426196,0.25,0.126760563380282,0.422148181347084,0.270373064021134,0.555555555555556,0,0,0.283604052253526,0.726475913141362,0.332386813920958,0.4,0.4,0.6,0.2,0.6,0.2,0,0.2,"Yes"
"2752",0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0.332320419529249,0.375,0.0704225352112676,0.154917634669759,0.399836583792541,0.388888888888889,0,0,0.048698501691181,0.21403133659314,0.0675668364042638,0.4,0.4,0.2,0.6,0.2,0.4,0.4,0.4,"No"
"2753",1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0.58487133623318,0.125,0.901408450704225,0.324881466905214,0.441642917966487,0.666666666666667,0.333333333333333,0,0.208106028302941,0.582660251368675,0.197687090156326,0.6,0.6,0.4,0.8,0.4,0.6,0.6,0.6,"No"
"2754",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0.753516403105817,0.125,0.563380281690141,0.494781907918914,0.394382562221105,0.833333333333333,0.666666666666667,0,0.0376614414117575,0,0.0208564989172205,0.2,0.2,0.4,0.4,0.4,0.6,0.4,0.4,"No"
"2755",1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.41078905646571,0.5,0.0422535211267606,0.763994885686788,0.58312150482969,0.277777777777778,0,0,0.0839913121887632,0.845262737821828,0.249230038553391,0.6,0.4,0.4,0,0.8,0.4,0.4,0.6,"Yes"
"2756",0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0.539625594536363,0.125,0.549295774647887,0.526266726812862,0.20835487385902,0.888888888888889,0.333333333333333,0,0.07761471870594,0.273529896121857,0.136191478854167,0.6,0.8,0.8,0.8,0,1,0.8,0.8,"Yes"
"2757",0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0.633542013903004,0.5,0.323943661971831,0.228376659966657,0.420865577293054,0.333333333333333,0.333333333333333,0,0.205952048799045,0.380557363740936,0.216195707724089,0.6,0.4,0.6,0.6,0.4,0.4,0.6,0.6,"No"
"2758",0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0.373561933411927,0,0.633802816901408,0.27312051293848,0.687373884151824,0.611111111111111,1,0,0.0886241710869353,0.404355835994156,0.169646163447519,0.6,0.4,0.6,0.2,1,0.2,0.4,0.4,"Yes"
"2759",0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0.67189723159478,0.25,0.338028169014085,0.340964806309496,0.533313898385796,0.5,0.666666666666667,0,0.0848989218495895,0.785746574465175,0.237462963754872,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4,"Yes"
"2760",0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0.170992723281434,0,0.619718309859155,0.497516705487052,0.533098163691128,0.666666666666667,0.333333333333333,0,0.22666811429715,0.631092188254251,0.320070571587539,0.2,0.2,0.4,0.8,0.4,0.6,0.8,0.6,"Yes"
"2761",0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0.895595349404447,1,0.676056338028169,0.354297662052503,0.530788334106853,0.777777777777778,0.666666666666667,0.5,0.0219503639284439,0.178450194100996,0.0749481825023184,0.6,0.4,0.6,0.2,0.8,0.4,0.4,0.4,"No"
"2762",0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.12318590186593,0.125,0.154929577464789,0.633617092602042,0.413895313553436,0.611111111111111,0.333333333333333,0,0.102577808636021,0.34486155847764,0.19636476427605,0.4,0.4,0.4,0.6,0.4,0.6,0.6,0.4,"Yes"
"2763",0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0.807583641611448,0,0.802816901408451,0.271039922481592,0.624356198537816,0.333333333333333,0.333333333333333,0,0.0201823315760436,0.428038693917957,0.0322172455179389,0.8,0.6,0.6,0.4,0.6,0.8,0.6,0.6,"Yes"
"2764",1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.183188340989471,0.125,0.028169014084507,0.787103573413301,0.510708629737932,0.722222222222222,0.666666666666667,0,0.152314268708464,0.154654576522577,0.155899882702558,0.4,0.4,0.6,0.6,0.4,0.4,0.6,0.4,"No"
"2765",0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.559230050002033,0,0.0140845070422535,0.288103157570121,0.700374440882877,0.0555555555555556,0,0.5,0.381149095948378,0.428145268443841,0.366514717612602,0.6,0.4,0.6,0.4,0.8,0.4,0.2,0.6,"No"
"2766",1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0.857229968697915,0.125,0.549295774647887,0.333144965455423,0.530247303118654,0.666666666666667,0,0.5,0.127009235236423,0.582660251368675,0.142031505852084,0.8,0.6,0.6,0.4,0.4,0.6,1,0.4,"Yes"
"2767",0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0.101111833814383,0.375,0.76056338028169,0.279700101304671,0.466088708525146,0.444444444444444,0,0,0.0524956441497398,0.452052218339479,0.081728169673393,0.4,0.2,0.6,0.6,0.6,0.4,0.2,0.2,"No"
"2768",0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0.300052847676735,0,0.0985915492957746,0.406553779083048,0.0896575883775249,0.555555555555556,0,0,0.211483770161654,0.225976723295691,0.199704443594841,0.8,0.6,0.8,0.2,0.8,0.6,0.6,0.6,"No"
"2769",0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.548182852961502,0.375,0.619718309859155,0.585525875868183,0.325053902612389,0.166666666666667,0,0.5,0.0875420400681881,0.3211482506893,0.0902177565240458,0.6,0.8,0.6,0.4,0.6,0.6,0.6,0.4,"No"
"2770",1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0.658614171307777,0,0.352112676056338,0.256062452643564,0.763316449928599,0.388888888888889,0.333333333333333,0,0.0485848303951017,0.39239855481327,0.130447676233117,0.6,0.6,0.6,0.4,0.4,0.2,0.4,0.6,"No"
"2771",0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.417852351721615,0.25,1,0.091963763831152,0.258594683867913,0.555555555555556,0,0,0.143653417429621,0.309170035226544,0.109050482418018,0.6,0.4,0.6,0.4,0.2,0.2,0.2,0.4,"No"
"2772",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.245375828285703,0,0.140845070422535,0.36821559289834,0.962772211157505,0.333333333333333,0.333333333333333,0,0.124702313609499,0.392392845463669,0.161638219037084,0.2,0.4,0.4,0.2,0.6,0.2,0.2,0.4,"No"
"2773",0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.216482377332412,0,0.0140845070422535,0.111108236225771,0.58387375250848,0.722222222222222,0.333333333333333,0.5,0.00964719979283935,0.535146092431449,0.0568901231621866,0.6,0.6,0.6,0.4,0,1,0.8,0.6,"Yes"
"2774",0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0.432334647749909,0,0.704225352112676,0.517214476517474,0.696933416027868,0.222222222222222,0,0.5,0.0971051907131086,0.678799513519642,0.156060796681652,0.4,0.6,0.4,0.6,0.4,0.2,0.4,0.2,"No"
"2775",0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.361173218423513,0.125,0.633802816901408,0.386736260094183,0.398477285790979,0.666666666666667,0,1,0.134111226250446,0.332954709884895,0.132165379133096,0.6,0.4,0.4,0.4,0.6,0.6,0.2,0.8,"No"
"2776",0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0.32699499979674,0.125,0.183098591549296,0.183030186107409,0.54665387017312,0.555555555555556,0.333333333333333,0,0.142908004172061,0.392464212333681,0.230346606472937,0.4,0.6,0.2,0.4,0.4,0.2,0.6,0.6,"Yes"
"2777",0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0.684448554819302,0.25,0.52112676056338,0.217005212715147,0.470047044846951,0.611111111111111,0,0,0.22833275788707,0.344917700415382,0.291394456330564,0.4,0.6,0.4,0.6,0.6,0.2,0.4,0.4,"No"
"2778",0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0.17303548924753,0.25,0.0422535211267606,0.103356152825563,0.600297826828744,0.722222222222222,0.333333333333333,0,0.111517189804414,0.428005865157752,0.140138941039652,0.8,0.8,0.8,0.8,0.2,0.6,0.6,0.6,"No"
"2779",0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0.254634334729054,0.125,0.577464788732394,0.311451907206571,0.201444868998778,0.666666666666667,1,0,0.0459572486622001,0.439990265749242,0.131760532813974,0.4,0.4,0.2,0.4,0.4,0.6,0.4,0.4,"Yes"
"2780",0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0.301058986137648,0.375,0.309859154929577,0.439798351229899,0.5481171387435,0.277777777777778,1,1,0.00407823593867756,0.559010222205079,0.133649832247347,0.8,0.6,0.4,0.4,0.6,0.8,0.6,0.6,"Yes"
"2781",0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0.610146753933087,0,0.957746478873239,0.504229221364168,0.56764508186454,0.333333333333333,0,0,0.0163807521338088,0.380474578171722,0.0895413757523581,0.4,0.4,0.6,0.6,0.4,0.6,0.4,0.2,"Yes"
"2782",1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.498699134111143,0,0.0704225352112676,0.427559479199068,0.799404007492206,0.555555555555556,0.333333333333333,0.5,0.10230356078786,0.726248014936458,0.175989253723732,0.4,0.8,0.4,0.4,0.6,0.6,0.4,0.4,"Yes"
"2783",1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0.256849871946014,0,1,0.159613517304793,0.612175094796197,0.5,0.666666666666667,0,0.0638531109932172,0.214170264100096,0.034594178945881,0.2,0,0.2,0.6,0.4,0.2,0,0.6,"No"
"2784",1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0.907282816374649,0.75,0.0845070422535211,0.150377076699255,0.550721768093787,0.444444444444444,0.333333333333333,0.5,0.0947673369714158,0.332899995284553,0.134760633271878,0.8,0.6,1,0.4,0.2,0.8,0.8,0.6,"Yes"
"2785",1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0.0279482905809179,0.375,0.0140845070422535,0.216583871316467,0.57495012970625,0.277777777777778,0.333333333333333,0,0.0766483859183041,0.237809826122757,0.186165127683516,0.8,0.6,0.6,0.2,0.4,0.4,0.6,0.4,"Yes"
"2786",0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0.584851010203667,0.125,0.802816901408451,0.0918789457295946,0.41304982556551,0.333333333333333,0.333333333333333,0,0.152270744011452,0.28559137293296,0.131605894433944,0.6,0.6,0.6,0.4,1,0.2,0.6,0.2,"No"
"2787",0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0.170423594455059,0.375,0.647887323943662,0.0472794209858742,0.314580491461706,0.666666666666667,0,0,0.277706948806618,0.0593595368659341,0.297012146839654,0.4,0.4,0.4,0.8,0.2,0.6,0.4,0.6,"No"
"2788",0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0.17497662506606,0.5,0.0704225352112676,0.192290560133406,0.29821328751776,0.777777777777778,0.666666666666667,0,0.278051765823721,0.892865391677868,0.417619322175927,0.8,0.4,0.8,0.4,0.4,1,0.8,0.6,"Yes"
"2789",0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0.27329362982235,0.125,0.957746478873239,0.209218765451105,0.516220029961144,0.388888888888889,0.333333333333333,0.5,0.04562960206764,0.130919858673234,0.108053118725806,0.4,0.6,0.4,0.4,0.6,0.4,0.6,0.4,"No"
"2790",0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0.720801658604008,0,0.366197183098592,0.228332431652498,0.182754450883479,0.444444444444444,0,0.5,0.223634485172418,0.392431859352609,0.296653614672943,0.6,0.6,0.6,1,0.6,0.6,0.4,0.4,"No"
"2791",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0.440139843083052,0.625,0.0985915492957746,0.275041655067178,0.543154111265112,0.611111111111111,0.333333333333333,0,0.128432168858471,0.321114946149962,0.162355933048005,0.6,0.6,0.4,0.8,0.6,0.4,0.4,0.2,"No"
"2792",1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0.427862921256962,0.375,0.267605633802817,0.286654296214727,0.55934494362491,0.5,0,0,0.0287556545483393,0.594584703789356,0.0910710799752888,0.2,0.2,0.4,0.4,0.6,0.4,0.4,0.8,"Yes"
"2793",1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0.405920972397252,0.125,0.619718309859155,0.404552265941053,0.587597152618291,0.444444444444444,0,0.5,0.145663441463142,0.119097698766237,0.120919092385687,0.4,0.4,0.4,0.8,0.2,0.6,0.4,0.6,"No"
"2794",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0.342117565754705,0.375,0.0704225352112676,0.560416564417327,0.554628147368709,0.833333333333333,0.333333333333333,0.5,0.264346697960126,0.273612681691071,0.258842621417813,0.2,0.4,0.4,0.4,0.8,0.2,0.2,0.2,"No"
"2795",0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.322858652790764,0.125,0.647887323943662,0.219939320693523,0.430547942404936,0.722222222222222,0.666666666666667,0,0.135082432677295,0.487504424686468,0.204501404230308,0.6,0.6,0.6,0.4,0.8,0.6,0.4,0.6,"Yes"
"2796",0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0.479338590999634,0.25,0.71830985915493,0.284474090980796,0.439134352677883,0.833333333333333,0.333333333333333,0.5,0.213696486878022,0.34486155847764,0.281048806933389,0.6,0.6,0.2,0.4,0.6,1,0.4,0.4,"No"
"2797",0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0.148735720964267,0.5,0.802816901408451,0.237424058893032,0.243343709306196,0.666666666666667,0.333333333333333,0,0.131083794817197,0.475781702618354,0.138987030993157,0.6,0.8,1,0.6,0.4,0.8,0.8,0.4,"Yes"
